t; x
0.821; 0.691868
0.822; 1.30635
0.823; 0.742408
0.824; -0.493339
0.825; -1.25946
0.826; -0.859244
0.827; 0.325668
0.828; 1.2101
0.829; 0.976217
0.83; -0.176004
0.831; -1.18455
0.832; -1.12417
0.833; -0.0668655
0.834; 1.01509
0.835; 1.12816
0.836; 0.153351
0.837; -1.01521
0.838; -1.30033
0.839; -0.455755
0.84; 0.735468
0.841; 1.18299
0.842; 0.463553
0.843; -0.768844
0.844; -1.3758
0.845; -0.811424
0.846; 0.392531
0.847; 1.13421
0.848; 0.725348
0.849; -0.469722
0.85; -1.34743
0.851; -1.10724
0.852; 0.0127515
0.853; 0.984514
0.854; 0.914148
0.855; -0.146751
0.856; -1.22117
0.857; -1.32181
0.858; -0.374583
0.859; 0.74535
0.86; 1.01228
0.861; 0.1693
0.862; -1.0116
0.863; -1.44087
0.864; -0.739929
0.865; 0.435664
0.866; 1.01047
0.867; 0.44874
0.868; -0.740563
0.869; -1.45851
0.87; -1.05602
0.871; 0.0800652
0.872; 0.908512
0.873; 0.665763
0.874; -0.435119
0.875; -1.37776
0.876; -1.3002
0.877; -0.293456
0.878; 0.714972
0.879; 0.800801
0.88; -0.124903
0.881; -1.21021
0.882; -1.45632
0.883; -0.656032
0.884; 0.446164
0.885; 0.842196
0.886; 0.160718
0.887; -0.974973
0.888; -1.51615
0.889; -0.980429
0.89; 0.124423
0.891; 0.787027
0.892; 0.395449
0.893; -0.696737
0.894; -1.47998
0.895; -1.24336
0.896; -0.224073
0.897; 0.641055
0.898; 0.558493
0.899; -0.403386
0.9; -1.35653
0.901; -1.42744
0.902; -0.571727
0.903; 0.417839
0.904; 0.636343
0.905; -0.123245
0.906; -1.16198
0.907; -1.52258
0.908; -0.891976
0.909; 0.137177
0.91; 0.623774
0.911; 0.117658
0.912; -0.918382
0.913; -1.52679
0.914; -1.16158
0.915; -0.176953
0.916; 0.523966
0.917; 0.298023
0.918; -0.651372
0.919; -1.44611
0.92; -1.36255
0.921; -0.498715
0.922; 0.347802
0.923; 0.403157
0.924; -0.387615
0.925; -1.29394
0.926; -1.48362
0.927; -0.802798
0.928; 0.112457
0.929; 0.426082
0.93; -0.152168
0.931; -1.08955
0.932; -1.52099
0.933; -1.06664
0.934; -0.160517
0.935; 0.367812
0.936; 0.033916
0.937; -0.856032
0.938; -1.47852
0.939; -1.27235
0.94; -0.447407
0.941; 0.236811
0.942; 0.155479
0.943; -0.617917
0.944; -1.36706
0.945; -1.4081
0.946; -0.724626
0.947; 0.0477354
0.948; 0.204452
0.949; -0.398691
0.95; -1.2032
0.951; -1.469
0.952; -0.970865
0.953; -0.180342
0.954; 0.180245
0.955; -0.21847
0.956; -1.0074
0.957; -1.45723
0.958; -1.16894
0.959; -0.42603
0.96; 0.0893304
0.961; -0.0921417
0.962; -0.801783
0.963; -1.38157
0.964; -1.30718
0.965; -0.667797
0.966; -0.0558681
0.967; -0.0281451
0.968; -0.607806
0.969; -1.25621
0.97; -1.38025
0.971; -0.886038
0.972; -0.238627
0.973; -0.0280159
0.974; -0.444062
0.975; -1.09909
0.976; -1.38932
0.977; -1.06484
0.978; -0.439896
0.979; -0.0867014
0.98; -0.324493
0.981; -0.929857
0.982; -1.34167
0.983; -1.19331
0.984; -0.64037
0.985; -0.193565
0.986; -0.257191
0.987; -0.767675
0.988; -1.24956
0.989; -1.26633
0.99; -0.822453
0.991; -0.333923
0.992; -0.243924
0.993; -0.629188
0.994; -1.12873
0.995; -1.2848
0.996; -0.971933
0.997; -0.490905
0.998; -0.280395
0.999; -0.526829
1; -0.996477
1.001; -1.25511
1.002; -1.07923
1.003; -0.647421
1.004; -0.357176
1.005; -0.467684
1.006; -0.869617
1.007; -1.18822
1.008; -1.1401
1.009; -0.788023
1.01; -0.461157
1.011; -0.45305
1.012; -0.762612
1.013; -1.09812
1.014; -1.15579
1.015; -0.900483
1.016; -0.577313
1.017; -0.47868
1.018; -0.685981
1.019; -1.00008
1.02; -1.13255
1.021; -0.976945
1.022; -0.690579
1.023; -0.535689
1.024; -0.645269
1.025; -0.908756
1.026; -1.08066
1.027; -1.01455
1.028; -0.787613
1.029; -0.61195
1.03; -0.640662
1.031; -0.836388
1.032; -1.01299
1.033; -1.01552
1.034; -0.858279
1.035; -0.693799
1.036; -0.667275
1.037; -0.791375
1.038; -0.943288
1.039; -0.986622
1.04; -0.896699
1.041; -0.767835
