i,x,v
5030,5.57244,0.882768
5031,5.57332,0.882768
5032,5.57421,0.882768
5033,5.57509,0.882768
5034,5.57597,0.882768
5035,5.57686,0.882768
5036,5.57774,0.882768
5037,5.57862,0.882768
5038,5.5795,0.882768
5039,5.58039,0.882768
5040,5.58127,0.882768
5041,5.58215,0.882768
5042,5.58303,0.882768
5043,5.58392,0.882768
5044,5.5848,0.882768
5045,5.58568,0.882768
5046,5.58657,0.882768
5047,5.58745,0.882768
5048,5.58833,0.882768
5049,5.58921,0.882768
5050,5.5901,0.882768
5051,5.59098,0.882768
5052,5.59186,0.882768
5053,5.59275,0.882768
5054,5.59363,0.882768
5055,5.59451,0.882768
5056,5.59539,0.882768
5057,5.59628,0.882768
5058,5.59716,0.882768
5059,5.59804,0.882768
5060,5.59892,0.882768
5061,5.59981,0.882768
5062,5.60069,0.882768
5063,5.60157,0.882768
5064,5.60246,0.882768
5065,5.60334,0.882768
5066,5.60422,0.882768
5067,5.6051,0.882768
5068,5.60599,0.882768
5069,5.60687,0.882768
5070,5.60775,0.882768
5071,5.60863,0.882768
5072,5.60952,0.882768
5073,5.6104,0.882768
5074,5.61128,0.882768
5075,5.61217,0.882768
5076,5.61305,0.882768
5077,5.61393,0.882768
5078,5.61481,0.882768
5079,5.6157,0.882768
5080,5.61658,0.882768
5081,5.61746,0.882768
5082,5.61835,0.882768
5083,5.61923,0.882768
5084,5.62011,0.882768
5085,5.62099,0.882768
5086,5.62188,0.882768
5087,5.62276,0.882768
5088,5.62364,0.882768
5089,5.62452,0.882768
5090,5.62541,0.882768
5091,5.62629,0.882768
5092,5.62717,0.882768
5093,5.62806,0.882768
5094,5.62894,0.882768
5095,5.62982,0.882768
5096,5.6307,0.882768
5097,5.63159,0.882768
5098,5.63247,0.882768
5099,5.63335,0.882768
5100,5.63424,0.882768
5101,5.63512,0.882768
5102,5.636,0.882768
5103,5.63688,0.882768
5104,5.63777,0.882768
5105,5.63865,0.882768
5106,5.63953,0.882768
5107,5.64041,0.882768
5108,5.6413,0.882768
5109,5.64218,0.882768
5110,5.64306,0.882768
5111,5.64395,0.882768
5112,5.64483,0.882768
5113,5.64571,0.882768
5114,5.64659,0.882768
5115,5.64748,0.882768
5116,5.64836,0.882768
5117,5.64924,0.882768
5118,5.65013,0.882768
5119,5.65101,0.882768
5120,5.65189,0.882768
5121,5.65277,0.882768
5122,5.65366,0.882768
5123,5.65454,0.882768
5124,5.65542,0.882768
5125,5.6563,0.882768
5126,5.65719,0.882768
5127,5.65807,0.882768
5128,5.65895,0.882768
5129,5.65984,0.882768
5130,5.66072,0.882768
5131,5.6616,0.882768
5132,5.66248,0.882768
5133,5.66337,0.882768
5134,5.66425,0.882768
5135,5.66513,0.882768
5136,5.66601,0.882768
5137,5.6669,0.882768
5138,5.66778,0.882768
5139,5.66866,0.882768
5140,5.66955,0.882768
5141,5.67043,0.882768
5142,5.67131,0.882768
5143,5.67219,0.882768
5144,5.67308,0.882768
5145,5.67396,0.882768
5146,5.67484,0.882768
5147,5.67573,0.882768
5148,5.67661,0.882768
5149,5.67749,0.882768
5150,5.67837,0.882768
5151,5.67926,0.882768
5152,5.68014,0.882768
5153,5.68102,0.882768
5154,5.6819,0.882768
5155,5.68279,0.882768
5156,5.68367,0.882768
5157,5.68455,0.882768
5158,5.68544,0.882768
5159,5.68632,0.882768
5160,5.6872,0.882768
5161,5.68808,0.882768
5162,5.68897,0.882768
5163,5.68985,0.882768
5164,5.69073,0.882768
5165,5.69162,0.882768
5166,5.6925,0.882768
5167,5.69338,0.882768
5168,5.69426,0.882768
5169,5.69515,0.882768
5170,5.69603,0.882768
5171,5.69691,0.882768
5172,5.69779,0.882768
5173,5.69868,0.882768
5174,5.69956,0.882768
5175,5.70044,0.882768
5176,5.70133,0.882768
5177,5.70221,0.882768
5178,5.70309,0.882768
5179,5.70397,0.882768
5180,5.70486,0.882768
5181,5.70574,0.882768
5182,5.70662,0.882768
5183,5.70751,0.882768
5184,5.70839,0.882768
5185,5.70927,0.882768
5186,5.71015,0.882768
5187,5.71104,0.882768
5188,5.71192,0.882768
5189,5.7128,0.882768
5190,5.71368,0.882768
5191,5.71457,0.882768
5192,5.71545,0.882768
5193,5.71633,0.882768
5194,5.71722,0.882768
5195,5.7181,0.882768
5196,5.71898,0.882768
5197,5.71986,0.882768
5198,5.72075,0.882768
5199,5.72163,0.882768
5200,5.72251,0.882768
5201,5.72339,0.882768
5202,5.72428,0.882768
5203,5.72516,0.882768
5204,5.72604,0.882768
5205,5.72693,0.882768
5206,5.72781,0.882768
5207,5.72869,0.882768
5208,5.72957,0.882768
5209,5.73046,0.882768
5210,5.73134,0.882768
5211,5.73222,0.882768
5212,5.73311,0.882768
5213,5.73399,0.882768
5214,5.73487,0.882768
5215,5.73575,0.882768
5216,5.73664,0.882768
5217,5.73752,0.882768
5218,5.7384,0.882768
5219,5.73928,0.882768
5220,5.74017,0.882768
5221,5.74105,0.882768
5222,5.74193,0.882768
5223,5.74282,0.882768
5224,5.7437,0.882768
5225,5.74458,0.882768
5226,5.74546,0.882768
5227,5.74635,0.882768
5228,5.74723,0.882768
5229,5.74811,0.882768
5230,5.749,0.882768
5231,5.74988,0.882768
5232,5.75076,0.882768
5233,5.75164,0.882768
5234,5.75253,0.882768
5235,5.75341,0.882768
5236,5.75429,0.882768
5237,5.75517,0.882768
5238,5.75606,0.882768
5239,5.75694,0.882768
5240,5.75782,0.882768
5241,5.75871,0.882768
5242,5.75959,0.882768
5243,5.76047,0.882768
5244,5.76135,0.882768
5245,5.76224,0.882768
5246,5.76312,0.882768
5247,5.764,0.882768
5248,5.76488,0.882768
5249,5.76577,0.882768
5250,5.76665,0.882768
5251,5.76753,0.882768
5252,5.76842,0.882768
5253,5.7693,0.882768
5254,5.77018,0.882768
5255,5.77106,0.882768
5256,5.77195,0.882768
5257,5.77283,0.882768
5258,5.77371,0.882768
5259,5.7746,0.882768
5260,5.77548,0.882768
5261,5.77636,0.882768
5262,5.77724,0.882768
5263,5.77813,0.882768
5264,5.77901,0.882768
5265,5.77989,0.882768
5266,5.78077,0.882768
5267,5.78166,0.882768
5268,5.78254,0.882768
5269,5.78342,0.882768
5270,5.78431,0.882768
5271,5.78519,0.882768
5272,5.78607,0.882768
5273,5.78695,0.882768
5274,5.78784,0.882768
5275,5.78872,0.882768
5276,5.7896,0.882768
5277,5.79049,0.882768
5278,5.79137,0.882768
5279,5.79225,0.882768
5280,5.79313,0.882768
5281,5.79402,0.882768
5282,5.7949,0.882768
5283,5.79578,0.882768
5284,5.79666,0.882768
5285,5.79755,0.882768
5286,5.79843,0.882768
5287,5.79931,0.882768
5288,5.8002,0.882768
5289,5.80108,0.882768
5290,5.80196,0.882768
5291,5.80284,0.882768
5292,5.80373,0.882768
5293,5.80461,0.882768
5294,5.80549,0.882768
5295,5.80638,0.882768
5296,5.80726,0.882768
5297,5.80814,0.882768
5298,5.80902,0.882768
5299,5.80991,0.882768
5300,5.81079,0.882768
5301,5.81167,0.882768
5302,5.81255,0.882768
5303,5.81344,0.882768
5304,5.81432,0.882768
5305,5.8152,0.882768
5306,5.81609,0.882768
5307,5.81697,0.882768
5308,5.81785,0.882768
5309,5.81873,0.882768
5310,5.81962,0.882768
5311,5.8205,0.882768
5312,5.82138,0.882768
5313,5.82226,0.882768
5314,5.82315,0.882768
5315,5.82403,0.882768
5316,5.82491,0.882768
5317,5.8258,0.882768
5318,5.82668,0.882768
5319,5.82756,0.882768
5320,5.82844,0.882768
5321,5.82933,0.882768
5322,5.83021,0.882768
5323,5.83109,0.882768
5324,5.83198,0.882768
5325,5.83286,0.882768
5326,5.83374,0.882768
5327,5.83462,0.882768
5328,5.83551,0.882768
5329,5.83639,0.882768
5330,5.83727,0.882768
5331,5.83815,0.882768
5332,5.83904,0.882768
5333,5.83992,0.882768
5334,5.8408,0.882768
5335,5.84169,0.882768
5336,5.84257,0.882768
5337,5.84345,0.882768
5338,5.84433,0.882768
5339,5.84522,0.882768
5340,5.8461,0.882768
5341,5.84698,0.882768
5342,5.84787,0.882768
5343,5.84875,0.882768
5344,5.84963,0.882768
5345,5.85051,0.882768
5346,5.8514,0.882768
5347,5.85228,0.882768
5348,5.85316,0.882768
5349,5.85404,0.882768
5350,5.85493,0.882768
5351,5.85581,0.882768
5352,5.85669,0.882768
5353,5.85758,0.882768
5354,5.85846,0.882768
5355,5.85934,0.882768
5356,5.86022,0.882768
5357,5.86111,0.882768
5358,5.86199,0.882768
5359,5.86287,0.882768
5360,5.86376,0.882768
5361,5.86464,0.882768
5362,5.86552,0.882768
5363,5.8664,0.882768
5364,5.86729,0.882768
5365,5.86817,0.882768
5366,5.86905,0.882768
5367,5.86993,0.882768
5368,5.87082,0.882768
5369,5.8717,0.882768
5370,5.87258,0.882768
5371,5.87347,0.882768
5372,5.87435,0.882768
5373,5.87523,0.882768
5374,5.87611,0.882768
5375,5.877,0.882768
5376,5.87788,0.882768
5377,5.87876,0.882768
5378,5.87964,0.882768
5379,5.88053,0.882768
5380,5.88141,0.882768
5381,5.88229,0.882768
5382,5.88318,0.882768
5383,5.88406,0.882768
5384,5.88494,0.882768
5385,5.88582,0.882768
5386,5.88671,0.882768
5387,5.88759,0.882768
5388,5.88847,0.882768
5389,5.88936,0.882768
5390,5.89024,0.882768
5391,5.89112,0.882768
5392,5.892,0.882768
5393,5.89289,0.882768
5394,5.89377,0.882768
5395,5.89465,0.882768
5396,5.89553,0.882768
5397,5.89642,0.882768
5398,5.8973,0.882768
5399,5.89818,0.882768
5400,5.89907,0.882768
5401,5.79907,0.770222
5402,5.79984,0.770222
5403,5.80061,0.770222
5404,5.80138,0.770222
5405,5.80215,0.770222
5406,5.80292,0.770222
5407,5.80369,0.770222
5408,5.80446,0.770222
5409,5.80523,0.770222
5410,5.806,0.770222
5411,5.80677,0.770222
5412,5.80754,0.770222
5413,5.80831,0.770222
5414,5.80908,0.770222
5415,5.80985,0.770222
5416,5.81062,0.770222
5417,5.81139,0.770222
5418,5.81216,0.770222
5419,5.81293,0.770222
5420,5.8137,0.770222
5421,5.81447,0.770222
5422,5.81524,0.770222
5423,5.81601,0.770222
5424,5.81678,0.770222
5425,5.81755,0.770222
5426,5.81832,0.770222
5427,5.81909,0.770222
5428,5.81986,0.770222
5429,5.82063,0.770222
5430,5.8214,0.770222
5431,5.82217,0.770222
5432,5.82294,0.770222
5433,5.82371,0.770222
5434,5.82448,0.770222
5435,5.82525,0.770222
5436,5.82602,0.770222
5437,5.82679,0.770222
5438,5.82756,0.770222
5439,5.82833,0.770222
5440,5.8291,0.770222
5441,5.82987,0.770222
5442,5.83064,0.770222
5443,5.83142,0.770222
5444,5.83219,0.770222
5445,5.83296,0.770222
5446,5.83373,0.770222
5447,5.8345,0.770222
5448,5.83527,0.770222
5449,5.83604,0.770222
5450,5.83681,0.770222
5451,5.83758,0.770222
5452,5.83835,0.770222
5453,5.83912,0.770222
5454,5.83989,0.770222
5455,5.84066,0.770222
5456,5.84143,0.770222
5457,5.8422,0.770222
5458,5.84297,0.770222
5459,5.84374,0.770222
5460,5.84451,0.770222
5461,5.84528,0.770222
5462,5.84605,0.770222
5463,5.84682,0.770222
5464,5.84759,0.770222
5465,5.84836,0.770222
5466,5.84913,0.770222
5467,5.8499,0.770222
5468,5.85067,0.770222
5469,5.85144,0.770222
5470,5.85221,0.770222
5471,5.85298,0.770222
5472,5.85375,0.770222
5473,5.85452,0.770222
5474,5.85529,0.770222
5475,5.85606,0.770222
5476,5.85683,0.770222
5477,5.8576,0.770222
5478,5.85837,0.770222
5479,5.85914,0.770222
5480,5.85991,0.770222
5481,5.86068,0.770222
5482,5.86145,0.770222
5483,5.86222,0.770222
5484,5.86299,0.770222
5485,5.86376,0.770222
5486,5.86453,0.770222
5487,5.8653,0.770222
5488,5.86608,0.770222
5489,5.86685,0.770222
5490,5.86762,0.770222
5491,5.86839,0.770222
5492,5.86916,0.770222
5493,5.86993,0.770222
5494,5.8707,0.770222
5495,5.87147,0.770222
5496,5.87224,0.770222
5497,5.87301,0.770222
5498,5.87378,0.770222
5499,5.87455,0.770222
5500,5.87532,0.770222
5501,5.87609,0.770222
5502,5.87686,0.770222
5503,5.87763,0.770222
5504,5.8784,0.770222
5505,5.87917,0.770222
5506,5.87994,0.770222
5507,5.88071,0.770222
5508,5.88148,0.770222
5509,5.88225,0.770222
5510,5.88302,0.770222
5511,5.88379,0.770222
5512,5.88456,0.770222
5513,5.88533,0.770222
5514,5.8861,0.770222
5515,5.88687,0.770222
5516,5.88764,0.770222
5517,5.88841,0.770222
5518,5.88918,0.770222
5519,5.88995,0.770222
5520,5.89072,0.770222
5521,5.89149,0.770222
5522,5.89226,0.770222
5523,5.89303,0.770222
5524,5.8938,0.770222
5525,5.89457,0.770222
5526,5.89534,0.770222
5527,5.89611,0.770222
5528,5.89688,0.770222
5529,5.89765,0.770222
5530,5.89842,0.770222
5531,5.89919,0.770222
5532,5.89996,0.770222
5533,5.90074,0.770222
5534,5.90151,0.770222
5535,5.90228,0.770222
5536,5.90305,0.770222
5537,5.90382,0.770222
5538,5.90459,0.770222
5539,5.90536,0.770222
5540,5.90613,0.770222
5541,5.9069,0.770222
5542,5.90767,0.770222
5543,5.90844,0.770222
5544,5.90921,0.770222
5545,5.90998,0.770222
5546,5.91075,0.770222
5547,5.91152,0.770222
5548,5.91229,0.770222
5549,5.91306,0.770222
5550,5.91383,0.770222
5551,5.9146,0.770222
5552,5.91537,0.770222
5553,5.91614,0.770222
5554,5.91691,0.770222
5555,5.91768,0.770222
5556,5.91845,0.770222
5557,5.91922,0.770222
5558,5.91999,0.770222
5559,5.92076,0.770222
5560,5.92153,0.770222
5561,5.9223,0.770222
5562,5.92307,0.770222
5563,5.92384,0.770222
5564,5.92461,0.770222
5565,5.92538,0.770222
5566,5.92615,0.770222
5567,5.92692,0.770222
5568,5.92769,0.770222
5569,5.92846,0.770222
5570,5.92923,0.770222
5571,5.93,0.770222
5572,5.93077,0.770222
5573,5.93154,0.770222
5574,5.93231,0.770222
5575,5.93308,0.770222
5576,5.93385,0.770222
5577,5.93462,0.770222
5578,5.9354,0.770222
5579,5.93617,0.770222
5580,5.93694,0.770222
5581,5.93771,0.770222
5582,5.93848,0.770222
5583,5.93925,0.770222
5584,5.94002,0.770222
5585,5.94079,0.770222
5586,5.94156,0.770222
5587,5.94233,0.770222
5588,5.9431,0.770222
5589,5.94387,0.770222
5590,5.94464,0.770222
5591,5.94541,0.770222
5592,5.94618,0.770222
5593,5.94695,0.770222
5594,5.94772,0.770222
5595,5.94849,0.770222
5596,5.94926,0.770222
5597,5.95003,0.770222
5598,5.9508,0.770222
5599,5.95157,0.770222
5600,5.95234,0.770222
5601,5.95311,0.770222
5602,5.95388,0.770222
5603,5.95465,0.770222
5604,5.95542,0.770222
5605,5.95619,0.770222
5606,5.95696,0.770222
5607,5.95773,0.770222
5608,5.9585,0.770222
5609,5.95927,0.770222
5610,5.96004,0.770222
5611,5.96081,0.770222
5612,5.96158,0.770222
5613,5.96235,0.770222
5614,5.96312,0.770222
5615,5.96389,0.770222
5616,5.96466,0.770222
5617,5.96543,0.770222
5618,5.9662,0.770222
5619,5.96697,0.770222
5620,5.96774,0.770222
5621,5.96851,0.770222
5622,5.96928,0.770222
5623,5.97006,0.770222
5624,5.97083,0.770222
5625,5.9716,0.770222
5626,5.97237,0.770222
5627,5.97314,0.770222
5628,5.97391,0.770222
5629,5.97468,0.770222
5630,5.97545,0.770222
5631,5.97622,0.770222
5632,5.97699,0.770222
5633,5.97776,0.770222
5634,5.97853,0.770222
5635,5.9793,0.770222
5636,5.98007,0.770222
5637,5.98084,0.770222
5638,5.98161,0.770222
5639,5.98238,0.770222
5640,5.98315,0.770222
5641,5.98392,0.770222
5642,5.98469,0.770222
5643,5.98546,0.770222
5644,5.98623,0.770222
5645,5.987,0.770222
5646,5.98777,0.770222
5647,5.98854,0.770222
5648,5.98931,0.770222
5649,5.99008,0.770222
5650,5.99085,0.770222
5651,5.99162,0.770222
5652,5.99239,0.770222
5653,5.99316,0.770222
5654,5.99393,0.770222
5655,5.9947,0.770222
5656,5.99547,0.770222
5657,5.99624,0.770222
5658,5.99701,0.770222
5659,5.99778,0.770222
5660,5.99855,0.770222
5661,5.99932,0.770222
5662,6.00009,0.770222
5663,6.00086,0.770222
5664,6.00163,0.770222
5665,6.0024,0.770222
5666,6.00317,0.770222
5667,6.00394,0.770222
5668,6.00471,0.770222
5669,6.00549,0.770222
5670,6.00626,0.770222
5671,6.00703,0.770222
5672,6.0078,0.770222
5673,6.00857,0.770222
5674,6.00934,0.770222
5675,6.01011,0.770222
5676,6.01088,0.770222
5677,6.01165,0.770222
5678,6.01242,0.770222
5679,6.01319,0.770222
5680,6.01396,0.770222
5681,6.01473,0.770222
5682,6.0155,0.770222
5683,6.01627,0.770222
5684,6.01704,0.770222
5685,6.01781,0.770222
5686,6.01858,0.770222
5687,6.01935,0.770222
5688,6.02012,0.770222
5689,6.02089,0.770222
5690,6.02166,0.770222
5691,6.02243,0.770222
5692,6.0232,0.770222
5693,6.02397,0.770222
5694,6.02474,0.770222
5695,6.02551,0.770222
5696,6.02628,0.770222
5697,6.02705,0.770222
5698,6.02782,0.770222
5699,6.02859,0.770222
5700,6.02936,0.770222
5701,6.03013,0.770222
5702,6.0309,0.770222
5703,6.03167,0.770222
5704,6.03244,0.770222
5705,6.03321,0.770222
5706,6.03398,0.770222
5707,6.03475,0.770222
5708,6.03552,0.770222
5709,6.03629,0.770222
5710,6.03706,0.770222
5711,6.03783,0.770222
5712,6.0386,0.770222
5713,6.03937,0.770222
5714,6.04015,0.770222
5715,6.04092,0.770222
5716,6.04169,0.770222
5717,6.04246,0.770222
5718,6.04323,0.770222
5719,6.044,0.770222
5720,6.04477,0.770222
5721,6.04554,0.770222
5722,6.04631,0.770222
5723,6.04708,0.770222
5724,6.04785,0.770222
5725,6.04862,0.770222
5726,6.04939,0.770222
5727,6.05016,0.770222
5728,6.05093,0.770222
5729,6.0517,0.770222
5730,6.05247,0.770222
5731,6.05324,0.770222
5732,6.05401,0.770222
5733,6.05478,0.770222
5734,6.05555,0.770222
5735,6.05632,0.770222
5736,6.05709,0.770222
5737,6.05786,0.770222
5738,6.05863,0.770222
5739,6.0594,0.770222
5740,6.06017,0.770222
5741,6.06094,0.770222
5742,6.06171,0.770222
5743,6.06248,0.770222
5744,6.06325,0.770222
5745,6.06402,0.770222
5746,6.06479,0.770222
5747,6.06556,0.770222
5748,6.06633,0.770222
5749,6.0671,0.770222
5750,6.06787,0.770222
5751,6.06864,0.770222
5752,6.06941,0.770222
5753,6.07018,0.770222
5754,6.07095,0.770222
5755,6.07172,0.770222
5756,6.07249,0.770222
5757,6.07326,0.770222
5758,6.07403,0.770222
5759,6.07481,0.770222
5760,6.07558,0.770222
5761,6.07635,0.770222
5762,6.07712,0.770222
5763,6.07789,0.770222
5764,6.07866,0.770222
5765,6.07943,0.770222
5766,6.0802,0.770222
5767,6.08097,0.770222
5768,6.08174,0.770222
5769,6.08251,0.770222
5770,6.08328,0.770222
5771,6.08405,0.770222
5772,6.08482,0.770222
5773,6.08559,0.770222
5774,6.08636,0.770222
5775,6.08713,0.770222
5776,6.0879,0.770222
5777,6.08867,0.770222
5778,6.08944,0.770222
5779,6.09021,0.770222
5780,6.09098,0.770222
5781,6.09175,0.770222
5782,6.09252,0.770222
5783,6.09329,0.770222
5784,6.09406,0.770222
5785,6.09483,0.770222
5786,6.0956,0.770222
5787,6.09637,0.770222
5788,6.09714,0.770222
5789,6.09791,0.770222
5790,6.09868,0.770222
5791,6.09945,0.770222
5792,6.10022,0.770222
5793,6.10099,0.770222
5794,6.10176,0.770222
5795,6.10253,0.770222
5796,6.1033,0.770222
5797,6.10407,0.770222
5798,6.10484,0.770222
5799,6.10561,0.770222
5800,6.10638,0.770222
5801,6.10715,0.770222
5802,6.10792,0.770222
5803,6.10869,0.770222
5804,6.10947,0.770222
5805,6.11024,0.770222
5806,6.11101,0.770222
5807,6.11178,0.770222
5808,6.11255,0.770222
5809,6.11332,0.770222
5810,6.11409,0.770222
5811,6.11486,0.770222
5812,6.11563,0.770222
5813,6.1164,0.770222
5814,6.11717,0.770222
5815,6.11794,0.770222
5816,6.11871,0.770222
5817,6.11948,0.770222
5818,6.12025,0.770222
5819,6.12102,0.770222
5820,6.12179,0.770222
5821,6.12256,0.770222
5822,6.12333,0.770222
5823,6.1241,0.770222
5824,6.12487,0.770222
5825,6.12564,0.770222
5826,6.12641,0.770222
5827,6.12718,0.770222
5828,6.12795,0.770222
5829,6.12872,0.770222
5830,6.12949,0.770222
5831,6.13026,0.770222
5832,6.13103,0.770222
5833,6.1318,0.770222
5834,6.13257,0.770222
5835,6.13334,0.770222
5836,6.13411,0.770222
5837,6.13488,0.770222
5838,6.13565,0.770222
5839,6.13642,0.770222
5840,6.13719,0.770222
5841,6.13796,0.770222
5842,6.13873,0.770222
5843,6.1395,0.770222
5844,6.14027,0.770222
5845,6.14104,0.770222
5846,6.14181,0.770222
5847,6.14258,0.770222
5848,6.14335,0.770222
5849,6.14413,0.770222
5850,6.1449,0.770222
5851,6.14567,0.770222
5852,6.14644,0.770222
5853,6.14721,0.770222
5854,6.14798,0.770222
5855,6.14875,0.770222
5856,6.14952,0.770222
5857,6.15029,0.770222
5858,6.15106,0.770222
5859,6.15183,0.770222
5860,6.1526,0.770222
5861,6.15337,0.770222
5862,6.15414,0.770222
5863,6.15491,0.770222
5864,6.15568,0.770222
5865,6.15645,0.770222
5866,6.15722,0.770222
5867,6.15799,0.770222
5868,6.15876,0.770222
5869,6.15953,0.770222
5870,6.1603,0.770222
5871,6.16107,0.770222
5872,6.16184,0.770222
5873,6.16261,0.770222
5874,6.16338,0.770222
5875,6.16415,0.770222
5876,6.16492,0.770222
5877,6.16569,0.770222
5878,6.16646,0.770222
5879,6.16723,0.770222
5880,6.168,0.770222
5881,6.16877,0.770222
5882,6.16954,0.770222
5883,6.17031,0.770222
5884,6.17108,0.770222
5885,6.17185,0.770222
5886,6.17262,0.770222
5887,6.17339,0.770222
5888,6.17416,0.770222
5889,6.17493,0.770222
5890,6.1757,0.770222
5891,6.17647,0.770222
5892,6.17724,0.770222
5893,6.17801,0.770222
5894,6.17879,0.770222
5895,6.17956,0.770222
5896,6.18033,0.770222
5897,6.1811,0.770222
5898,6.18187,0.770222
5899,6.18264,0.770222
5900,6.18341,0.770222
5901,6.18418,0.770222
5902,6.18495,0.770222
5903,6.18572,0.770222
5904,6.18649,0.770222
5905,6.18726,0.770222
5906,6.18803,0.770222
5907,6.1888,0.770222
5908,6.18957,0.770222
5909,6.19034,0.770222
5910,6.19111,0.770222
5911,6.19188,0.770222
5912,6.19265,0.770222
5913,6.19342,0.770222
5914,6.19419,0.770222
5915,6.19496,0.770222
5916,6.19573,0.770222
5917,6.1965,0.770222
5918,6.19727,0.770222
5919,6.19804,0.770222
5920,6.19881,0.770222
5921,6.19958,0.770222
5922,6.20035,0.770222
5923,6.20112,0.770222
5924,6.20189,0.770222
5925,6.20266,0.770222
5926,6.20343,0.770222
5927,6.2042,0.770222
5928,6.20497,0.770222
5929,6.20574,0.770222
5930,6.20651,0.770222
5931,6.20728,0.770222
5932,6.20805,0.770222
5933,6.20882,0.770222
5934,6.20959,0.770222
5935,6.21036,0.770222
5936,6.21113,0.770222
5937,6.2119,0.770222
5938,6.21267,0.770222
5939,6.21345,0.770222
5940,6.21422,0.770222
5941,6.21499,0.770222
5942,6.21576,0.770222
5943,6.21653,0.770222
5944,6.2173,0.770222
5945,6.21807,0.770222
5946,6.21884,0.770222
5947,6.21961,0.770222
5948,6.22038,0.770222
5949,6.22115,0.770222
5950,6.22192,0.770222
5951,6.22269,0.770222
5952,6.22346,0.770222
5953,6.22423,0.770222
5954,6.225,0.770222
5955,6.22577,0.770222
5956,6.22654,0.770222
5957,6.22731,0.770222
5958,6.22808,0.770222
5959,6.22885,0.770222
5960,6.22962,0.770222
5961,6.23039,0.770222
5962,6.23116,0.770222
5963,6.23193,0.770222
5964,6.2327,0.770222
5965,6.23347,0.770222
5966,6.23424,0.770222
5967,6.23501,0.770222
5968,6.23578,0.770222
5969,6.23655,0.770222
5970,6.23732,0.770222
5971,6.23809,0.770222
5972,6.23886,0.770222
5973,6.23963,0.770222
5974,6.2404,0.770222
5975,6.24117,0.770222
5976,6.24194,0.770222
5977,6.24271,0.770222
5978,6.24348,0.770222
5979,6.24425,0.770222
5980,6.24502,0.770222
5981,6.24579,0.770222
5982,6.24656,0.770222
5983,6.24733,0.770222
5984,6.24811,0.770222
5985,6.24888,0.770222
5986,6.24965,0.770222
5987,6.25042,0.770222
5988,6.25119,0.770222
5989,6.25196,0.770222
5990,6.25273,0.770222
5991,6.2535,0.770222
5992,6.25427,0.770222
5993,6.25504,0.770222
5994,6.25581,0.770222
5995,6.25658,0.770222
5996,6.25735,0.770222
5997,6.25812,0.770222
5998,6.25889,0.770222
5999,6.25966,0.770222
6000,6.26043,0.770222
6001,6.2612,0.770222
6002,6.26197,0.770222
6003,6.26274,0.770222
6004,6.26351,0.770222
6005,6.26428,0.770222
6006,6.26505,0.770222
6007,6.26582,0.770222
6008,6.26659,0.770222
6009,6.26736,0.770222
6010,6.26813,0.770222
6011,6.2689,0.770222
6012,6.26967,0.770222
6013,6.27044,0.770222
6014,6.27121,0.770222
6015,6.27198,0.770222
6016,6.27275,0.770222
6017,6.27352,0.770222
6018,6.27429,0.770222
6019,6.27506,0.770222
6020,6.27583,0.770222
6021,6.2766,0.770222
6022,6.27737,0.770222
6023,6.27814,0.770222
6024,6.27891,0.770222
6025,6.27968,0.770222
6026,6.28045,0.770222
6027,6.28122,0.770222
6028,6.28199,0.770222
6029,6.28277,0.770222
6030,6.28354,0.770222
6031,6.28431,0.770222
6032,6.28508,0.770222
6033,6.28585,0.770222
6034,6.28662,0.770222
6035,6.28739,0.770222
6036,6.28816,0.770222
6037,6.28893,0.770222
6038,6.2897,0.770222
6039,6.29047,0.770222
6040,6.29124,0.770222
6041,6.29201,0.770222
6042,6.29278,0.770222
6043,6.29355,0.770222
6044,6.29432,0.770222
6045,6.29509,0.770222
6046,6.29586,0.770222
6047,6.29663,0.770222
6048,6.2974,0.770222
6049,6.29817,0.770222
6050,6.29894,0.770222
6051,6.29971,0.770222
6052,6.30048,0.770222
6053,6.30125,0.770222
6054,6.30202,0.770222
6055,6.30279,0.770222
6056,6.30356,0.770222
6057,6.30433,0.770222
6058,6.3051,0.770222
6059,6.30587,0.770222
6060,6.30664,0.770222
6061,6.30741,0.770222
6062,6.30818,0.770222
6063,6.30895,0.770222
6064,6.30972,0.770222
6065,6.31049,0.770222
6066,6.31126,0.770222
6067,6.31203,0.770222
6068,6.3128,0.770222
6069,6.31357,0.770222
6070,6.31434,0.770222
6071,6.31511,0.770222
6072,6.31588,0.770222
6073,6.31665,0.770222
6074,6.31743,0.770222
6075,6.3182,0.770222
6076,6.31897,0.770222
6077,6.31974,0.770222
6078,6.32051,0.770222
6079,6.32128,0.770222
6080,6.32205,0.770222
6081,6.32282,0.770222
6082,6.32359,0.770222
6083,6.32436,0.770222
6084,6.32513,0.770222
6085,6.3259,0.770222
6086,6.32667,0.770222
6087,6.32744,0.770222
6088,6.32821,0.770222
6089,6.32898,0.770222
6090,6.32975,0.770222
6091,6.33052,0.770222
6092,6.33129,0.770222
6093,6.33206,0.770222
6094,6.33283,0.770222
6095,6.3336,0.770222
6096,6.33437,0.770222
6097,6.33514,0.770222
6098,6.33591,0.770222
6099,6.33668,0.770222
6100,6.33745,0.770222
6101,6.33822,0.770222
6102,6.33899,0.770222
6103,6.33976,0.770222
6104,6.34053,0.770222
6105,6.3413,0.770222
6106,6.34207,0.770222
