i,x,v
2558,7.88557,2.9604
2559,7.88853,2.9604
2560,7.8915,2.9604
2561,7.89446,2.9604
2562,7.89742,2.9604
2563,7.90038,2.9604
2564,7.90334,2.9604
2565,7.9063,2.9604
2566,7.90926,2.9604
2567,7.91222,2.9604
2568,7.91518,2.9604
2569,7.91814,2.9604
2570,7.9211,2.9604
2571,7.92406,2.9604
2572,7.92702,2.9604
2573,7.92998,2.9604
2574,7.93294,2.9604
2575,7.9359,2.9604
2576,7.93886,2.9604
2577,7.94182,2.9604
2578,7.94478,2.9604
2579,7.94774,2.9604
2580,7.9507,2.9604
2581,7.95366,2.9604
2582,7.95662,2.9604
2583,7.95958,2.9604
2584,7.96254,2.9604
2585,7.9655,2.9604
2586,7.96847,2.9604
2587,7.97143,2.9604
2588,7.97439,2.9604
2589,7.97735,2.9604
2590,7.98031,2.9604
2591,7.98327,2.9604
2592,7.98623,2.9604
2593,7.98919,2.9604
2594,7.99215,2.9604
2595,7.99511,2.9604
2596,7.99807,2.9604
2597,8.00103,2.9604
2598,8.00399,2.9604
2599,8.00695,2.9604
2600,8.00991,2.9604
2601,8.01287,2.9604
2602,8.01583,2.9604
2603,8.01879,2.9604
2604,8.02175,2.9604
2605,8.02471,2.9604
2606,8.02767,2.9604
2607,8.03063,2.9604
2608,8.03359,2.9604
2609,8.03655,2.9604
2610,8.03951,2.9604
2611,8.04248,2.9604
2612,8.04544,2.9604
2613,8.0484,2.9604
2614,8.05136,2.9604
2615,8.05432,2.9604
2616,8.05728,2.9604
2617,8.06024,2.9604
2618,8.0632,2.9604
2619,8.06616,2.9604
2620,8.06912,2.9604
2621,8.07208,2.9604
2622,8.07504,2.9604
2623,8.078,2.9604
2624,8.08096,2.9604
2625,8.08392,2.9604
2626,8.08688,2.9604
2627,8.08984,2.9604
2628,8.0928,2.9604
2629,8.09576,2.9604
2630,8.09872,2.9604
2631,8.10168,2.9604
2632,8.10464,2.9604
2633,8.1076,2.9604
2634,8.11056,2.9604
2635,8.11352,2.9604
2636,8.11649,2.9604
2637,8.11945,2.9604
2638,8.12241,2.9604
2639,8.12537,2.9604
2640,8.12833,2.9604
2641,8.13129,2.9604
2642,8.13425,2.9604
2643,8.13721,2.9604
2644,8.14017,2.9604
2645,8.14313,2.9604
2646,8.14609,2.9604
2647,8.14905,2.9604
2648,8.15201,2.9604
2649,8.15497,2.9604
2650,8.15793,2.9604
2651,8.16089,2.9604
2652,8.16385,2.9604
2653,8.16681,2.9604
2654,8.16977,2.9604
2655,8.17273,2.9604
2656,8.17569,2.9604
2657,8.17865,2.9604
2658,8.18161,2.9604
2659,8.18457,2.9604
2660,8.18753,2.9604
2661,8.1905,2.9604
2662,8.19346,2.9604
2663,8.19642,2.9604
2664,8.19938,2.9604
2665,8.20234,2.9604
2666,8.2053,2.9604
2667,8.20826,2.9604
2668,8.21122,2.9604
2669,8.21418,2.9604
2670,8.21714,2.9604
2671,8.2201,2.9604
2672,8.22306,2.9604
2673,8.22602,2.9604
2674,8.22898,2.9604
2675,8.23194,2.9604
2676,8.2349,2.9604
2677,8.23786,2.9604
2678,8.24082,2.9604
2679,8.24378,2.9604
2680,8.24674,2.9604
2681,8.2497,2.9604
2682,8.25266,2.9604
2683,8.25562,2.9604
2684,8.25858,2.9604
2685,8.26154,2.9604
2686,8.2645,2.9604
2687,8.26747,2.9604
2688,8.27043,2.9604
2689,8.27339,2.9604
2690,8.27635,2.9604
2691,8.27931,2.9604
2692,8.28227,2.9604
2693,8.28523,2.9604
2694,8.28819,2.9604
2695,8.29115,2.9604
2696,8.29411,2.9604
2697,8.29707,2.9604
2698,8.30003,2.9604
2699,8.30299,2.9604
2700,8.30595,2.9604
2701,8.30891,2.9604
2702,8.31187,2.9604
2703,8.31483,2.9604
2704,8.31779,2.9604
2705,8.32075,2.9604
2706,8.32371,2.9604
2707,8.32667,2.9604
2708,8.32963,2.9604
2709,8.33259,2.9604
2710,8.33555,2.9604
2711,8.33851,2.9604
2712,8.34148,2.9604
2713,8.34444,2.9604
2714,8.3474,2.9604
2715,8.35036,2.9604
2716,8.35332,2.9604
2717,8.35628,2.9604
2718,8.35924,2.9604
2719,8.3622,2.9604
2720,8.36516,2.9604
2721,8.36812,2.9604
2722,8.37108,2.9604
2723,8.37404,2.9604
2724,8.377,2.9604
2725,8.37996,2.9604
2726,8.38292,2.9604
2727,8.38588,2.9604
2728,8.38884,2.9604
2729,8.3918,2.9604
2730,8.39476,2.9604
2731,8.39772,2.9604
2732,8.40068,2.9604
2733,8.40364,2.9604
2734,8.4066,2.9604
2735,8.40956,2.9604
2736,8.41252,2.9604
2737,8.41549,2.9604
2738,8.41845,2.9604
2739,8.42141,2.9604
2740,8.42437,2.9604
2741,8.42733,2.9604
2742,8.43029,2.9604
2743,8.43325,2.9604
2744,8.43621,2.9604
2745,8.43917,2.9604
2746,8.44213,2.9604
2747,8.44509,2.9604
2748,8.44805,2.9604
2749,8.45101,2.9604
2750,8.45397,2.9604
2751,8.45693,2.9604
2752,8.45989,2.9604
2753,8.46285,2.9604
2754,8.46581,2.9604
2755,8.46877,2.9604
2756,8.47173,2.9604
2757,8.47469,2.9604
2758,8.47765,2.9604
2759,8.48061,2.9604
2760,8.48357,2.9604
2761,8.48653,2.9604
2762,8.4895,2.9604
2763,8.49246,2.9604
2764,8.49542,2.9604
2765,8.49838,2.9604
2766,8.50134,2.9604
2767,8.5043,2.9604
2768,8.50726,2.9604
2769,8.51022,2.9604
2770,8.51318,2.9604
2771,8.51614,2.9604
2772,8.5191,2.9604
2773,8.52206,2.9604
2774,8.52502,2.9604
2775,8.52798,2.9604
2776,8.53094,2.9604
2777,8.5339,2.9604
2778,8.53686,2.9604
2779,8.53982,2.9604
2780,8.54278,2.9604
2781,8.54574,2.9604
2782,8.5487,2.9604
2783,8.55166,2.9604
2784,8.55462,2.9604
2785,8.55758,2.9604
2786,8.56054,2.9604
2787,8.5635,2.9604
2788,8.56647,2.9604
2789,8.56943,2.9604
2790,8.57239,2.9604
2791,8.57535,2.9604
2792,8.57831,2.9604
2793,8.58127,2.9604
2794,8.58423,2.9604
2795,8.58719,2.9604
2796,8.59015,2.9604
2797,8.59311,2.9604
2798,8.59607,2.9604
2799,8.59903,2.9604
2800,8.60199,2.9604
2801,8.60495,2.9604
2802,8.60791,2.9604
2803,8.61087,2.9604
2804,8.61383,2.9604
2805,8.61679,2.9604
2806,8.61975,2.9604
2807,8.62271,2.9604
2808,8.62567,2.9604
2809,8.62863,2.9604
2810,8.63159,2.9604
2811,8.63455,2.9604
2812,8.63751,2.9604
2813,8.64048,2.9604
2814,8.64344,2.9604
2815,8.6464,2.9604
2816,8.64936,2.9604
2817,8.65232,2.9604
2818,8.65528,2.9604
2819,8.65824,2.9604
2820,8.6612,2.9604
2821,8.66416,2.9604
2822,8.66712,2.9604
2823,8.67008,2.9604
2824,8.67304,2.9604
2825,8.676,2.9604
2826,8.67896,2.9604
2827,8.68192,2.9604
2828,8.68488,2.9604
2829,8.68784,2.9604
2830,8.6908,2.9604
2831,8.69376,2.9604
2832,8.69672,2.9604
2833,8.69968,2.9604
2834,8.70264,2.9604
2835,8.7056,2.9604
2836,8.70856,2.9604
2837,8.71152,2.9604
2838,8.71449,2.9604
2839,8.71745,2.9604
2840,8.72041,2.9604
2841,8.72337,2.9604
2842,8.72633,2.9604
2843,8.72929,2.9604
2844,8.73225,2.9604
2845,8.73521,2.9604
2846,8.73817,2.9604
2847,8.74113,2.9604
2848,8.74409,2.9604
2849,8.74705,2.9604
2850,8.75001,2.9604
2851,8.75297,2.9604
2852,8.75593,2.9604
2853,8.75889,2.9604
2854,8.76185,2.9604
2855,8.76481,2.9604
2856,8.76777,2.9604
2857,8.77073,2.9604
2858,8.77369,2.9604
2859,8.77665,2.9604
2860,8.77961,2.9604
2861,8.78257,2.9604
2862,8.78553,2.9604
2863,8.7885,2.9604
2864,8.79146,2.9604
2865,8.79442,2.9604
2866,8.79738,2.9604
2867,8.69738,-2.9598
2868,8.69442,-2.9598
2869,8.69146,-2.9598
2870,8.6885,-2.9598
2871,8.68554,-2.9598
2872,8.68258,-2.9598
2873,8.67962,-2.9598
2874,8.67666,-2.9598
2875,8.6737,-2.9598
2876,8.67074,-2.9598
2877,8.66778,-2.9598
2878,8.66482,-2.9598
2879,8.66186,-2.9598
2880,8.6589,-2.9598
2881,8.65594,-2.9598
2882,8.65298,-2.9598
2883,8.65002,-2.9598
2884,8.64706,-2.9598
2885,8.6441,-2.9598
2886,8.64114,-2.9598
2887,8.63818,-2.9598
2888,8.63522,-2.9598
2889,8.63226,-2.9598
2890,8.6293,-2.9598
2891,8.62634,-2.9598
2892,8.62338,-2.9598
2893,8.62042,-2.9598
2894,8.61746,-2.9598
2895,8.6145,-2.9598
2896,8.61154,-2.9598
2897,8.60858,-2.9598
2898,8.60562,-2.9598
2899,8.60266,-2.9598
2900,8.5997,-2.9598
2901,8.59674,-2.9598
2902,8.59378,-2.9598
2903,8.59082,-2.9598
2904,8.58786,-2.9598
2905,8.5849,-2.9598
2906,8.58194,-2.9598
2907,8.57898,-2.9598
2908,8.57602,-2.9598
2909,8.57306,-2.9598
2910,8.5701,-2.9598
2911,8.56714,-2.9598
2912,8.56419,-2.9598
2913,8.56123,-2.9598
2914,8.55827,-2.9598
2915,8.55531,-2.9598
2916,8.55235,-2.9598
2917,8.54939,-2.9598
2918,8.54643,-2.9598
2919,8.54347,-2.9598
2920,8.54051,-2.9598
2921,8.53755,-2.9598
2922,8.53459,-2.9598
2923,8.53163,-2.9598
2924,8.52867,-2.9598
2925,8.52571,-2.9598
2926,8.52275,-2.9598
2927,8.51979,-2.9598
2928,8.51683,-2.9598
2929,8.51387,-2.9598
2930,8.51091,-2.9598
2931,8.50795,-2.9598
2932,8.50499,-2.9598
2933,8.50203,-2.9598
2934,8.49907,-2.9598
2935,8.49611,-2.9598
2936,8.49315,-2.9598
2937,8.49019,-2.9598
2938,8.48723,-2.9598
2939,8.48427,-2.9598
2940,8.48131,-2.9598
2941,8.47835,-2.9598
2942,8.47539,-2.9598
2943,8.47243,-2.9598
2944,8.46947,-2.9598
2945,8.46651,-2.9598
2946,8.46355,-2.9598
2947,8.46059,-2.9598
2948,8.45763,-2.9598
2949,8.45467,-2.9598
2950,8.45171,-2.9598
2951,8.44875,-2.9598
2952,8.44579,-2.9598
2953,8.44283,-2.9598
2954,8.43987,-2.9598
2955,8.43691,-2.9598
2956,8.43395,-2.9598
2957,8.43099,-2.9598
2958,8.42803,-2.9598
2959,8.42507,-2.9598
2960,8.42211,-2.9598
2961,8.41915,-2.9598
2962,8.41619,-2.9598
2963,8.41324,-2.9598
2964,8.41028,-2.9598
2965,8.40732,-2.9598
2966,8.40436,-2.9598
2967,8.4014,-2.9598
2968,8.39844,-2.9598
2969,8.39548,-2.9598
2970,8.39252,-2.9598
2971,8.38956,-2.9598
2972,8.3866,-2.9598
2973,8.38364,-2.9598
2974,8.38068,-2.9598
2975,8.37772,-2.9598
2976,8.37476,-2.9598
2977,8.3718,-2.9598
2978,8.36884,-2.9598
2979,8.36588,-2.9598
2980,8.36292,-2.9598
2981,8.35996,-2.9598
2982,8.357,-2.9598
2983,8.35404,-2.9598
2984,8.35108,-2.9598
2985,8.34812,-2.9598
2986,8.34516,-2.9598
2987,8.3422,-2.9598
2988,8.33924,-2.9598
2989,8.33628,-2.9598
2990,8.33332,-2.9598
2991,8.33036,-2.9598
2992,8.3274,-2.9598
2993,8.32444,-2.9598
2994,8.32148,-2.9598
2995,8.31852,-2.9598
2996,8.31556,-2.9598
2997,8.3126,-2.9598
2998,8.30964,-2.9598
2999,8.30668,-2.9598
3000,8.30372,-2.9598
3001,8.30076,-2.9598
3002,8.2978,-2.9598
3003,8.29484,-2.9598
3004,8.29188,-2.9598
3005,8.28892,-2.9598
3006,8.28596,-2.9598
3007,8.283,-2.9598
3008,8.28004,-2.9598
3009,8.27708,-2.9598
3010,8.27412,-2.9598
3011,8.27116,-2.9598
3012,8.2682,-2.9598
3013,8.26524,-2.9598
3014,8.26229,-2.9598
3015,8.25933,-2.9598
3016,8.25637,-2.9598
3017,8.25341,-2.9598
3018,8.25045,-2.9598
3019,8.24749,-2.9598
3020,8.24453,-2.9598
3021,8.24157,-2.9598
3022,8.23861,-2.9598
3023,8.23565,-2.9598
3024,8.23269,-2.9598
3025,8.22973,-2.9598
3026,8.22677,-2.9598
3027,8.22381,-2.9598
3028,8.22085,-2.9598
3029,8.21789,-2.9598
3030,8.21493,-2.9598
3031,8.21197,-2.9598
3032,8.20901,-2.9598
3033,8.20605,-2.9598
3034,8.20309,-2.9598
3035,8.20013,-2.9598
3036,8.19717,-2.9598
3037,8.19421,-2.9598
3038,8.19125,-2.9598
3039,8.18829,-2.9598
3040,8.18533,-2.9598
3041,8.18237,-2.9598
3042,8.17941,-2.9598
3043,8.17645,-2.9598
3044,8.17349,-2.9598
3045,8.17053,-2.9598
3046,8.16757,-2.9598
3047,8.16461,-2.9598
3048,8.16165,-2.9598
3049,8.15869,-2.9598
3050,8.15573,-2.9598
3051,8.15277,-2.9598
3052,8.14981,-2.9598
3053,8.14685,-2.9598
3054,8.14389,-2.9598
3055,8.14093,-2.9598
3056,8.13797,-2.9598
3057,8.13501,-2.9598
3058,8.13205,-2.9598
3059,8.12909,-2.9598
3060,8.12613,-2.9598
3061,8.12317,-2.9598
3062,8.12021,-2.9598
3063,8.11725,-2.9598
3064,8.11429,-2.9598
3065,8.11134,-2.9598
3066,8.10838,-2.9598
3067,8.10542,-2.9598
3068,8.10246,-2.9598
3069,8.0995,-2.9598
3070,8.09654,-2.9598
3071,8.09358,-2.9598
3072,8.09062,-2.9598
3073,8.08766,-2.9598
3074,8.0847,-2.9598
3075,8.08174,-2.9598
3076,8.07878,-2.9598
3077,8.07582,-2.9598
3078,8.07286,-2.9598
3079,8.0699,-2.9598
3080,8.06694,-2.9598
3081,8.06398,-2.9598
3082,8.06102,-2.9598
3083,8.05806,-2.9598
3084,8.0551,-2.9598
3085,8.05214,-2.9598
3086,8.04918,-2.9598
3087,8.04622,-2.9598
3088,8.04326,-2.9598
3089,8.0403,-2.9598
3090,8.03734,-2.9598
3091,8.03438,-2.9598
3092,8.03142,-2.9598
3093,8.02846,-2.9598
3094,8.0255,-2.9598
3095,8.02254,-2.9598
3096,8.01958,-2.9598
3097,8.01662,-2.9598
3098,8.01366,-2.9598
3099,8.0107,-2.9598
3100,8.00774,-2.9598
3101,8.00478,-2.9598
3102,8.00182,-2.9598
3103,7.99886,-2.9598
3104,7.9959,-2.9598
3105,7.99294,-2.9598
3106,7.98998,-2.9598
3107,7.98702,-2.9598
3108,7.98406,-2.9598
3109,7.9811,-2.9598
3110,7.97814,-2.9598
3111,7.97518,-2.9598
3112,7.97222,-2.9598
3113,7.96926,-2.9598
3114,7.9663,-2.9598
3115,7.96334,-2.9598
3116,7.96039,-2.9598
3117,7.95743,-2.9598
3118,7.95447,-2.9598
3119,7.95151,-2.9598
3120,7.94855,-2.9598
3121,7.94559,-2.9598
3122,7.94263,-2.9598
3123,7.93967,-2.9598
3124,7.93671,-2.9598
3125,7.93375,-2.9598
3126,7.93079,-2.9598
3127,7.92783,-2.9598
3128,7.92487,-2.9598
3129,7.92191,-2.9598
3130,7.91895,-2.9598
3131,7.91599,-2.9598
3132,7.91303,-2.9598
3133,7.91007,-2.9598
3134,7.90711,-2.9598
3135,7.90415,-2.9598
3136,7.90119,-2.9598
3137,7.89823,-2.9598
3138,7.89527,-2.9598
3139,7.89231,-2.9598
3140,7.88935,-2.9598
3141,7.88639,-2.9598
3142,7.88343,-2.9598
3143,7.88047,-2.9598
3144,7.87751,-2.9598
3145,7.87455,-2.9598
3146,7.87159,-2.9598
3147,7.86863,-2.9598
3148,7.86567,-2.9598
3149,7.86271,-2.9598
3150,7.85975,-2.9598
3151,7.85679,-2.9598
3152,7.85383,-2.9598
3153,7.85087,-2.9598
3154,7.84791,-2.9598
3155,7.84495,-2.9598
3156,7.84199,-2.9598
3157,7.83903,-2.9598
3158,7.83607,-2.9598
3159,7.83311,-2.9598
3160,7.83015,-2.9598
3161,7.82719,-2.9598
3162,7.82423,-2.9598
3163,7.82127,-2.9598
3164,7.81831,-2.9598
3165,7.81535,-2.9598
3166,7.81239,-2.9598
3167,7.80944,-2.9598
3168,7.80648,-2.9598
3169,7.80352,-2.9598
3170,7.80056,-2.9598
3171,7.7976,-2.9598
3172,7.79464,-2.9598
3173,7.79168,-2.9598
3174,7.78872,-2.9598
3175,7.78576,-2.9598
3176,7.7828,-2.9598
3177,7.77984,-2.9598
3178,7.77688,-2.9598
3179,7.77392,-2.9598
3180,7.77096,-2.9598
3181,7.768,-2.9598
3182,7.76504,-2.9598
3183,7.76208,-2.9598
3184,7.75912,-2.9598
3185,7.75616,-2.9598
3186,7.7532,-2.9598
3187,7.75024,-2.9598
3188,7.74728,-2.9598
3189,7.74432,-2.9598
3190,7.74136,-2.9598
3191,7.7384,-2.9598
3192,7.73544,-2.9598
3193,7.73248,-2.9598
3194,7.72952,-2.9598
3195,7.72656,-2.9598
3196,7.7236,-2.9598
3197,7.72064,-2.9598
3198,7.71768,-2.9598
3199,7.71472,-2.9598
3200,7.71176,-2.9598
3201,7.7088,-2.9598
3202,7.70584,-2.9598
3203,7.70288,-2.9598
3204,7.69992,-2.9598
3205,7.69696,-2.9598
3206,7.694,-2.9598
3207,7.69104,-2.9598
3208,7.68808,-2.9598
3209,7.68512,-2.9598
3210,7.68216,-2.9598
3211,7.6792,-2.9598
3212,7.67624,-2.9598
3213,7.67328,-2.9598
3214,7.67032,-2.9598
3215,7.66736,-2.9598
3216,7.6644,-2.9598
3217,7.66144,-2.9598
3218,7.65849,-2.9598
3219,7.65553,-2.9598
3220,7.65257,-2.9598
3221,7.64961,-2.9598
3222,7.64665,-2.9598
3223,7.64369,-2.9598
3224,7.64073,-2.9598
3225,7.63777,-2.9598
3226,7.63481,-2.9598
3227,7.63185,-2.9598
3228,7.62889,-2.9598
3229,7.62593,-2.9598
3230,7.62297,-2.9598
3231,7.62001,-2.9598
3232,7.61705,-2.9598
3233,7.61409,-2.9598
3234,7.61113,-2.9598
3235,7.60817,-2.9598
3236,7.60521,-2.9598
3237,7.60225,-2.9598
3238,7.59929,-2.9598
3239,7.59633,-2.9598
3240,7.59337,-2.9598
3241,7.59041,-2.9598
3242,7.58745,-2.9598
3243,7.58449,-2.9598
3244,7.58153,-2.9598
3245,7.57857,-2.9598
3246,7.57561,-2.9598
3247,7.57265,-2.9598
3248,7.56969,-2.9598
3249,7.56673,-2.9598
3250,7.56377,-2.9598
3251,7.56081,-2.9598
3252,7.55785,-2.9598
3253,7.55489,-2.9598
3254,7.55193,-2.9598
3255,7.54897,-2.9598
3256,7.54601,-2.9598
3257,7.54305,-2.9598
3258,7.54009,-2.9598
3259,7.53713,-2.9598
3260,7.53417,-2.9598
3261,7.53121,-2.9598
3262,7.52825,-2.9598
3263,7.52529,-2.9598
3264,7.52233,-2.9598
3265,7.51937,-2.9598
3266,7.51641,-2.9598
3267,7.51345,-2.9598
3268,7.51049,-2.9598
3269,7.50754,-2.9598
3270,7.50458,-2.9598
3271,7.50162,-2.9598
3272,7.49866,-2.9598
3273,7.4957,-2.9598
3274,7.49274,-2.9598
3275,7.48978,-2.9598
3276,7.48682,-2.9598
3277,7.48386,-2.9598
3278,7.4809,-2.9598
3279,7.47794,-2.9598
3280,7.47498,-2.9598
3281,7.47202,-2.9598
3282,7.46906,-2.9598
3283,7.4661,-2.9598
3284,7.46314,-2.9598
3285,7.46018,-2.9598
3286,7.45722,-2.9598
3287,7.45426,-2.9598
3288,7.4513,-2.9598
3289,7.44834,-2.9598
3290,7.44538,-2.9598
3291,7.44242,-2.9598
3292,7.43946,-2.9598
3293,7.4365,-2.9598
3294,7.43354,-2.9598
3295,7.43058,-2.9598
3296,7.42762,-2.9598
3297,7.42466,-2.9598
3298,7.4217,-2.9598
3299,7.41874,-2.9598
3300,7.41578,-2.9598
3301,7.41282,-2.9598
3302,7.40986,-2.9598
3303,7.4069,-2.9598
3304,7.40394,-2.9598
3305,7.40098,-2.9598
3306,7.39802,-2.9598
3307,7.39506,-2.9598
3308,7.3921,-2.9598
3309,7.38914,-2.9598
3310,7.38618,-2.9598
3311,7.38322,-2.9598
3312,7.38026,-2.9598
3313,7.3773,-2.9598
3314,7.37434,-2.9598
3315,7.37138,-2.9598
3316,7.36842,-2.9598
3317,7.36546,-2.9598
3318,7.3625,-2.9598
3319,7.35954,-2.9598
3320,7.35659,-2.9598
3321,7.35363,-2.9598
3322,7.35067,-2.9598
3323,7.34771,-2.9598
3324,7.34475,-2.9598
3325,7.34179,-2.9598
3326,7.33883,-2.9598
3327,7.33587,-2.9598
3328,7.33291,-2.9598
3329,7.32995,-2.9598
3330,7.32699,-2.9598
3331,7.32403,-2.9598
3332,7.32107,-2.9598
3333,7.31811,-2.9598
3334,7.31515,-2.9598
3335,7.31219,-2.9598
3336,7.30923,-2.9598
3337,7.30627,-2.9598
3338,7.30331,-2.9598
3339,7.30035,-2.9598
3340,7.29739,-2.9598
3341,7.29443,-2.9598
3342,7.29147,-2.9598
3343,7.28851,-2.9598
3344,7.28555,-2.9598
3345,7.28259,-2.9598
3346,7.27963,-2.9598
3347,7.27667,-2.9598
3348,7.27371,-2.9598
3349,7.27075,-2.9598
3350,7.26779,-2.9598
3351,7.26483,-2.9598
3352,7.26187,-2.9598
3353,7.25891,-2.9598
3354,7.25595,-2.9598
3355,7.25299,-2.9598
3356,7.25003,-2.9598
3357,7.24707,-2.9598
3358,7.24411,-2.9598
3359,7.24115,-2.9598
3360,7.23819,-2.9598
3361,7.23523,-2.9598
3362,7.23227,-2.9598
3363,7.22931,-2.9598
3364,7.22635,-2.9598
3365,7.22339,-2.9598
3366,7.22043,-2.9598
3367,7.21747,-2.9598
3368,7.21451,-2.9598
3369,7.21155,-2.9598
3370,7.20859,-2.9598
3371,7.20564,-2.9598
3372,7.20268,-2.9598
3373,7.19972,-2.9598
3374,7.19676,-2.9598
3375,7.1938,-2.9598
3376,7.19084,-2.9598
3377,7.18788,-2.9598
3378,7.18492,-2.9598
3379,7.18196,-2.9598
3380,7.179,-2.9598
3381,7.17604,-2.9598
3382,7.17308,-2.9598
3383,7.17012,-2.9598
3384,7.16716,-2.9598
3385,7.1642,-2.9598
3386,7.16124,-2.9598
3387,7.15828,-2.9598
3388,7.15532,-2.9598
3389,7.15236,-2.9598
3390,7.1494,-2.9598
3391,7.14644,-2.9598
3392,7.14348,-2.9598
3393,7.14052,-2.9598
3394,7.13756,-2.9598
3395,7.1346,-2.9598
3396,7.13164,-2.9598
3397,7.12868,-2.9598
3398,7.12572,-2.9598
3399,7.12276,-2.9598
3400,7.1198,-2.9598
3401,7.11684,-2.9598
3402,7.11388,-2.9598
3403,7.11092,-2.9598
3404,7.10796,-2.9598
3405,7.105,-2.9598
3406,7.10204,-2.9598
3407,7.09908,-2.9598
3408,7.09612,-2.9598
3409,7.09316,-2.9598
3410,7.0902,-2.9598
3411,7.08724,-2.9598
3412,7.08428,-2.9598
3413,7.08132,-2.9598
3414,7.07836,-2.9598
3415,7.0754,-2.9598
3416,7.07244,-2.9598
3417,7.06948,-2.9598
3418,7.06652,-2.9598
3419,7.06356,-2.9598
3420,7.0606,-2.9598
3421,7.05764,-2.9598
3422,7.05469,-2.9598
3423,7.05173,-2.9598
3424,7.04877,-2.9598
3425,7.04581,-2.9598
3426,7.04285,-2.9598
3427,7.03989,-2.9598
3428,7.03693,-2.9598
3429,7.03397,-2.9598
3430,7.03101,-2.9598
3431,7.02805,-2.9598
3432,7.02509,-2.9598
3433,7.02213,-2.9598
3434,7.01917,-2.9598
3435,7.01621,-2.9598
3436,7.01325,-2.9598
3437,7.01029,-2.9598
3438,7.00733,-2.9598
3439,7.00437,-2.9598
3440,7.00141,-2.9598
3441,6.99845,-2.9598
3442,6.99549,-2.9598
3443,6.99253,-2.9598
3444,6.98957,-2.9598
3445,6.98661,-2.9598
3446,6.98365,-2.9598
3447,6.98069,-2.9598
3448,6.97773,-2.9598
3449,6.97477,-2.9598
3450,6.97181,-2.9598
3451,6.96885,-2.9598
3452,6.96589,-2.9598
3453,6.96293,-2.9598
3454,6.95997,-2.9598
3455,6.95701,-2.9598
3456,6.95405,-2.9598
3457,6.95109,-2.9598
3458,6.94813,-2.9598
3459,6.94517,-2.9598
3460,6.94221,-2.9598
3461,6.93925,-2.9598
3462,6.93629,-2.9598
3463,6.93333,-2.9598
3464,6.93037,-2.9598
3465,6.92741,-2.9598
3466,6.92445,-2.9598
3467,6.92149,-2.9598
3468,6.91853,-2.9598
3469,6.91557,-2.9598
3470,6.91261,-2.9598
3471,6.90965,-2.9598
3472,6.90669,-2.9598
3473,6.90374,-2.9598
3474,6.90078,-2.9598
3475,6.89782,-2.9598
3476,6.89486,-2.9598
3477,6.8919,-2.9598
3478,6.88894,-2.9598
3479,6.88598,-2.9598
3480,6.88302,-2.9598
3481,6.88006,-2.9598
3482,6.8771,-2.9598
3483,6.87414,-2.9598
3484,6.87118,-2.9598
3485,6.86822,-2.9598
3486,6.86526,-2.9598
3487,6.8623,-2.9598
3488,6.85934,-2.9598
3489,6.85638,-2.9598
3490,6.85342,-2.9598
3491,6.85046,-2.9598
3492,6.8475,-2.9598
3493,6.84454,-2.9598
3494,6.84158,-2.9598
3495,6.83862,-2.9598
3496,6.83566,-2.9598
3497,6.8327,-2.9598
3498,6.82974,-2.9598
3499,6.82678,-2.9598
3500,6.82382,-2.9598
3501,6.82086,-2.9598
3502,6.8179,-2.9598
3503,6.81494,-2.9598
3504,6.81198,-2.9598
3505,6.80902,-2.9598
3506,6.80606,-2.9598
3507,6.8031,-2.9598
3508,6.80014,-2.9598
3509,6.79718,-2.9598
3510,6.79422,-2.9598
3511,6.79126,-2.9598
3512,6.7883,-2.9598
3513,6.78534,-2.9598
3514,6.78238,-2.9598
3515,6.77942,-2.9598
3516,6.77646,-2.9598
3517,6.7735,-2.9598
3518,6.77054,-2.9598
3519,6.76758,-2.9598
3520,6.76462,-2.9598
3521,6.76166,-2.9598
3522,6.7587,-2.9598
3523,6.75574,-2.9598
3524,6.75278,-2.9598
3525,6.74983,-2.9598
3526,6.74687,-2.9598
3527,6.74391,-2.9598
3528,6.74095,-2.9598
3529,6.73799,-2.9598
3530,6.73503,-2.9598
3531,6.73207,-2.9598
3532,6.72911,-2.9598
3533,6.72615,-2.9598
3534,6.72319,-2.9598
3535,6.72023,-2.9598
3536,6.71727,-2.9598
3537,6.71431,-2.9598
3538,6.71135,-2.9598
3539,6.70839,-2.9598
3540,6.70543,-2.9598
3541,6.70247,-2.9598
3542,6.69951,-2.9598
3543,6.69655,-2.9598
3544,6.69359,-2.9598
3545,6.69063,-2.9598
3546,6.68767,-2.9598
3547,6.68471,-2.9598
3548,6.68175,-2.9598
3549,6.67879,-2.9598
3550,6.67583,-2.9598
3551,6.67287,-2.9598
3552,6.66991,-2.9598
3553,6.66695,-2.9598
3554,6.66399,-2.9598
3555,6.66103,-2.9598
3556,6.65807,-2.9598
3557,6.65511,-2.9598
3558,6.65215,-2.9598
3559,6.64919,-2.9598
3560,6.64623,-2.9598
3561,6.64327,-2.9598
3562,6.64031,-2.9598
3563,6.63735,-2.9598
3564,6.63439,-2.9598
3565,6.63143,-2.9598
3566,6.62847,-2.9598
3567,6.62551,-2.9598
3568,6.62255,-2.9598
3569,6.61959,-2.9598
3570,6.61663,-2.9598
3571,6.61367,-2.9598
3572,6.61071,-2.9598
3573,6.60775,-2.9598
3574,6.60479,-2.9598
3575,6.60183,-2.9598
3576,6.59888,-2.9598
3577,6.59592,-2.9598
3578,6.59296,-2.9598
3579,6.59,-2.9598
