t; x
0.456; 0.0850683
0.457; 0.0848407
0.458; 0.0846137
0.459; 0.0843873
0.46; 0.0841615
0.461; 0.0839362
0.462; 0.0837116
0.463; 0.0834876
0.464; 0.0832642
0.465; 0.0830414
0.466; 0.0828192
0.467; 0.0825976
0.468; 0.0823766
0.469; 0.0821561
0.47; 0.0819363
0.471; 0.0817171
0.472; 0.0814984
0.473; 0.0812803
0.474; 0.0810628
0.475; 0.0808459
0.476; 0.0806296
0.477; 0.0804138
0.478; 0.0801986
0.479; 0.079984
0.48; 0.07977
0.481; 0.0795565
0.482; 0.0793436
0.483; 0.0791313
0.484; 0.0789196
0.485; 0.0787084
0.486; 0.0784978
0.487; 0.0782877
0.488; 0.0780782
0.489; 0.0778693
0.49; 0.0776609
0.491; 0.0774531
0.492; 0.0772459
0.493; 0.0770392
0.494; 0.076833
0.495; 0.0766274
0.496; 0.0764224
0.497; 0.0762179
0.498; 0.0760139
0.499; 0.0758105
0.5; 0.0756077
0.501; 0.0754053
0.502; 0.0752036
0.503; 0.0750023
0.504; 0.0748016
0.505; 0.0746015
0.506; 0.0744018
0.507; 0.0742027
0.508; 0.0740042
0.509; 0.0738062
0.51; 0.0736087
0.511; 0.0734117
0.512; 0.0732152
0.513; 0.0730193
0.514; 0.0728239
0.515; 0.0726291
0.516; 0.0724347
0.517; 0.0722409
0.518; 0.0720476
0.519; 0.0718548
0.52; 0.0716625
0.521; 0.0714708
0.522; 0.0712795
0.523; 0.0710888
0.524; 0.0708985
0.525; 0.0707088
0.526; 0.0705196
0.527; 0.0703309
0.528; 0.0701427
0.529; 0.069955
0.53; 0.0697678
0.531; 0.0695811
0.532; 0.0693949
0.533; 0.0692092
0.534; 0.069024
0.535; 0.0688393
0.536; 0.0686551
0.537; 0.0684714
0.538; 0.0682882
0.539; 0.0681055
0.54; 0.0679232
0.541; 0.0677415
0.542; 0.0675602
0.543; 0.0673794
0.544; 0.0671991
0.545; 0.0670193
0.546; 0.06684
0.547; 0.0666611
0.548; 0.0664827
0.549; 0.0663048
0.55; 0.0661274
0.551; 0.0659504
0.552; 0.065774
0.553; 0.065598
0.554; 0.0654224
0.555; 0.0652474
0.556; 0.0650728
0.557; 0.0648986
0.558; 0.064725
0.559; 0.0645518
0.56; 0.0643791
0.561; 0.0642068
0.562; 0.064035
0.563; 0.0638636
0.564; 0.0636927
0.565; 0.0635223
0.566; 0.0633523
0.567; 0.0631828
0.568; 0.0630137
0.569; 0.0628451
0.57; 0.0626769
0.571; 0.0625092
0.572; 0.0623419
0.573; 0.0621751
0.574; 0.0620087
0.575; 0.0618428
0.576; 0.0616773
0.577; 0.0615123
0.578; 0.0613477
0.579; 0.0611835
0.58; 0.0610198
0.581; 0.0608565
0.582; 0.0606937
0.583; 0.0605313
0.584; 0.0603693
0.585; 0.0602077
0.586; 0.0600466
0.587; 0.059886
0.588; 0.0597257
0.589; 0.0595659
0.59; 0.0594065
0.591; 0.0592475
0.592; 0.059089
0.593; 0.0589309
0.594; 0.0587732
0.595; 0.0586159
0.596; 0.0584591
0.597; 0.0583026
0.598; 0.0581466
0.599; 0.057991
0.6; 0.0578358
0.601; 0.0576811
0.602; 0.0575267
0.603; 0.0573728
0.604; 0.0572193
0.605; 0.0570662
0.606; 0.0569135
0.607; 0.0567612
0.608; 0.0566093
0.609; 0.0564578
0.61; 0.0563067
0.611; 0.056156
0.612; 0.0560058
0.613; 0.0558559
0.614; 0.0557064
0.615; 0.0555574
0.616; 0.0554087
0.617; 0.0552604
0.618; 0.0551126
0.619; 0.0549651
0.62; 0.054818
0.621; 0.0546713
0.622; 0.054525
0.623; 0.0543791
0.624; 0.0542336
0.625; 0.0540885
0.626; 0.0539438
0.627; 0.0537994
0.628; 0.0536554
0.629; 0.0535119
0.63; 0.0533687
0.631; 0.0532259
0.632; 0.0530834
0.633; 0.0529414
0.634; 0.0527997
0.635; 0.0526584
0.636; 0.0525175
0.637; 0.052377
0.638; 0.0522368
0.639; 0.0520971
0.64; 0.0519577
0.641; 0.0518186
0.642; 0.05168
0.643; 0.0515417
0.644; 0.0514038
0.645; 0.0512662
0.646; 0.051129
0.647; 0.0509922
0.648; 0.0508558
0.649; 0.0507197
0.65; 0.0505839
0.651; 0.0504486
0.652; 0.0503136
0.653; 0.050179
0.654; 0.0500447
0.655; 0.0499108
0.656; 0.0497772
0.657; 0.049644
0.658; 0.0495112
0.659; 0.0493787
0.66; 0.0492466
0.661; 0.0491148
0.662; 0.0489833
0.663; 0.0488523
0.664; 0.0487216
0.665; 0.0485912
0.666; 0.0484612
0.667; 0.0483315
0.668; 0.0482021
0.669; 0.0480732
0.67; 0.0479445
0.671; 0.0478162
0.672; 0.0476883
0.673; 0.0475607
0.674; 0.0474334
0.675; 0.0473065
0.676; 0.0471799
0.677; 0.0470536
0.678; 0.0469277
0.679; 0.0468021
0.68; 0.0466769
0.681; 0.046552
0.682; 0.0464274
0.683; 0.0463032
0.684; 0.0461793
0.685; 0.0460557
0.686; 0.0459325
0.687; 0.0458096
0.688; 0.045687
0.689; 0.0455647
0.69; 0.0454428
0.691; 0.0453212
0.692; 0.0451999
0.693; 0.045079
0.694; 0.0449584
0.695; 0.0448381
0.696; 0.0447181
0.697; 0.0445984
0.698; 0.0444791
0.699; 0.0443601
0.7; 0.0442413
0.701; 0.044123
0.702; 0.0440049
0.703; 0.0438871
0.704; 0.0437697
0.705; 0.0436526
0.706; 0.0435358
0.707; 0.0434193
0.708; 0.0433031
0.709; 0.0431872
0.71; 0.0430716
0.711; 0.0429564
0.712; 0.0428414
0.713; 0.0427268
0.714; 0.0426125
0.715; 0.0424984
0.716; 0.0423847
