t;x
0.703; 10.703
0.704; 10.704
0.705; 10.705
0.706; 10.706
0.707; 10.707
0.708; 10.708
0.709; 10.709
0.71; 10.71
0.711; 10.711
0.712; 10.712
0.713; 10.713
0.714; 10.714
0.715; 10.715
0.716; 10.716
0.717; 10.717
0.718; 10.718
0.719; 10.719
0.72; 10.72
0.721; 10.721
0.722; 10.722
0.723; 10.723
0.724; 10.724
0.725; 10.725
0.726; 10.726
0.727; 10.727
0.728; 10.728
0.729; 10.729
0.73; 10.73
0.731; 10.731
0.732; 10.732
0.733; 10.733
0.734; 10.734
0.735; 10.735
0.736; 10.736
0.737; 10.737
0.738; 10.738
0.739; 10.739
0.74; 10.74
0.741; 10.741
0.742; 10.742
0.743; 10.743
0.744; 10.744
0.745; 10.745
0.746; 10.746
0.747; 10.747
0.748; 10.748
0.749; 10.749
0.75; 10.75
0.751; 10.751
0.752; 10.752
0.753; 10.753
0.754; 10.754
0.755; 10.755
0.756; 10.756
0.757; 10.757
0.758; 10.758
0.759; 10.759
0.76; 10.76
0.761; 10.761
0.762; 10.762
0.763; 10.763
0.764; 10.764
0.765; 10.765
0.766; 10.766
0.767; 10.767
0.768; 10.768
0.769; 10.769
0.77; 10.77
0.771; 10.771
0.772; 10.772
0.773; 10.773
0.774; 10.774
0.775; 10.775
0.776; 10.776
0.777; 10.777
0.778; 10.778
0.779; 10.779
0.78; 10.78
0.781; 10.781
0.782; 10.782
0.783; 10.783
0.784; 10.784
0.785; 10.785
0.786; 10.786
0.787; 10.787
0.788; 10.788
0.789; 10.789
0.79; 10.79
0.791; 10.791
0.792; 10.792
0.793; 10.793
0.794; 10.794
0.795; 10.795
0.796; 10.796
0.797; 10.797
0.798; 10.798
0.799; 10.799
0.8; 10.8
0.801; 10.801
0.802; 10.802
0.803; 10.803
0.804; 10.804
0.805; 10.805
0.806; 10.806
0.807; 10.807
0.808; 10.808
0.809; 10.809
0.81; 10.81
0.811; 10.811
0.812; 10.812
0.813; 10.813
0.814; 10.814
0.815; 10.815
0.816; 10.816
0.817; 10.817
0.818; 10.818
0.819; 10.819
0.82; 10.82
0.821; 10.821
0.822; 10.822
0.823; 10.823
0.824; 10.824
0.825; 10.825
0.826; 10.826
0.827; 10.827
0.828; 10.828
0.829; 10.829
0.83; 10.83
0.831; 10.831
0.832; 10.832
0.833; 10.833
0.834; 10.834
0.835; 10.835
0.836; 10.836
0.837; 10.837
0.838; 10.838
0.839; 10.839
0.84; 10.84
0.841; 10.841
0.842; 10.842
0.843; 10.843
0.844; 10.844
0.845; 10.845
0.846; 10.846
0.847; 10.847
0.848; 10.848
0.849; 10.849
0.85; 10.85
0.851; 10.851
0.852; 10.852
0.853; 10.853
0.854; 10.854
0.855; 10.855
0.856; 10.856
0.857; 10.857
0.858; 10.858
0.859; 10.859
0.86; 10.86
0.861; 10.861
0.862; 10.862
0.863; 10.863
0.864; 10.864
0.865; 10.865
0.866; 10.866
0.867; 10.867
0.868; 10.868
0.869; 10.869
0.87; 10.87
0.871; 10.871
0.872; 10.872
0.873; 10.873
0.874; 10.874
0.875; 10.875
0.876; 10.876
0.877; 10.877
0.878; 10.878
0.879; 10.879
0.88; 10.88
0.881; 10.881
0.882; 10.882
0.883; 10.883
0.884; 10.884
0.885; 10.885
0.886; 10.886
0.887; 10.887
0.888; 10.888
0.889; 10.889
0.89; 10.89
0.891; 10.891
0.892; 10.892
0.893; 10.893
0.894; 10.894
0.895; 10.895
0.896; 10.896
0.897; 10.897
0.898; 10.898
0.899; 10.899
0.9; 10.9
0.901; 10.901
0.902; 10.902
0.903; 10.903
0.904; 10.904
0.905; 10.905
0.906; 10.906
0.907; 10.907
0.908; 10.908
0.909; 10.909
0.91; 10.91
0.911; 10.911
0.912; 10.912
0.913; 10.913
0.914; 10.914
0.915; 10.915
0.916; 10.916
0.917; 10.917
0.918; 10.918
0.919; 10.919
0.92; 10.92
0.921; 10.921
0.922; 10.922
0.923; 10.923
0.924; 10.924
0.925; 10.925
0.926; 10.926
0.927; 10.927
0.928; 10.928
0.929; 10.929
0.93; 10.93
0.931; 10.931
0.932; 10.932
0.933; 10.933
0.934; 10.934
0.935; 10.935
0.936; 10.936
0.937; 10.937
0.938; 10.938
0.939; 10.939
0.94; 10.94
0.941; 10.941
0.942; 10.942
0.943; 10.943
0.944; 10.944
0.945; 10.945
0.946; 10.946
